,Customer ID,Age,Gender,Annual Income,Spending Score
715,93c48680-8ee9-4a6b-9694-f4b9c1782888,21,Male,33269,93
716,bdf224e9-4a98-4815-a0a2-7b759b3f5f38,65,Male,162596,64
717,30a7f47c-ceef-4daa-b8e1-a72e8c48c8fb,83,Male,74815,82
718,025509e9-03ca-4f0c-bd2f-9d1f7cb5fe85,42,Female,28411,7
719,c1b20dff-0ce8-429a-9d0d-f93b7eed447d,90,Male,163256,4
720,d3042a42-b171-454a-bce5-9fffde29c367,78,Female,45558,72
721,03cf4257-d6ef-4c30-9d4e-5955006f2204,61,Female,159298,70
722,ff552efd-fb47-492f-a2a8-dd12391f1e7e,64,Female,166158,55
723,aeff892e-3d2c-4111-b4a2-c90770558d75,18,Male,154195,30
724,e01e948e-95dd-4a67-bfe1-03827e86ad5d,35,Female,76966,71
725,f1965d4e-b109-46a1-bbbd-54478a0c96b6,18,Female,33355,2
726,be468f94-0bc7-42c2-b3dd-c2e876ab1107,83,Female,119458,21
727,63b6849d-5055-4779-938e-b52ad603f667,58,Male,30990,37
728,dbe6c63b-35ae-4e3d-b545-a53033c7825e,20,Female,45574,88
729,281c29f3-2439-4bdf-8444-a61d269fe5fb,78,Male,160067,80
730,7afa3f08-08ed-4bb8-ab54-65cf873b6a1a,71,Male,129333,61
731,024f02e9-2e17-4861-bb0a-d948bf93667e,54,Male,112107,44
732,3e862737-2a79-45b5-a2ca-7929b1655460,29,Female,86306,9
733,875fe0e8-76e2-475b-ac43-da2df1cacab3,48,Female,162071,67
734,0dba8477-9d52-442a-b393-35528c23c59f,36,Female,129514,72
735,1e355919-55eb-4010-abda-313d5a6cbe6f,54,Female,185161,38
736,53bb078a-d5e7-4f7d-8ffd-9080a0705149,67,Male,114207,5
737,a3223eba-f48a-46f2-9fc7-7968facf126d,19,Male,120882,56
738,54b18a0d-34d2-4a10-8d23-7f3322cf9041,35,Male,181792,42
739,0b3b5239-c943-4338-8b48-7452c90e9dbd,27,Male,59681,34
740,40f2d403-15a2-4c8f-831b-eb67bec3d898,18,Male,122518,85
741,001b8f2a-e3e5-45ca-8a5f-05473b923a05,63,Male,114478,99
742,4e3db335-9f2d-429b-b6c1-f7072cfe4a99,71,Female,147895,83
743,d0eeb412-7c8b-4618-be53-40d44cc2529d,29,Male,30192,79
744,472bf092-6b64-4f06-9d29-c665bb707f37,47,Female,130569,49
745,bf9a6be0-8229-4093-aa08-b8de4ebf7228,89,Male,175733,34
746,8e385975-3e18-404c-ad90-8e89a804b49e,66,Male,48675,54
747,14785924-9642-4404-b63e-527753e3af4d,46,Female,187218,81
748,6067e832-e7c1-4872-a629-e0961262c1cd,89,Male,65850,49
749,cce518dc-b921-4ce2-adf6-d0bff096c507,34,Female,30409,78
750,2cd9fe24-bed8-40d1-8a1c-8f1c8e30df7b,43,Female,86441,81
751,1bb22e4a-d012-4640-aef7-410d96d3d827,64,Female,81651,73
752,6efe87e7-df82-440c-88aa-5a061297ce50,71,Male,154377,32
753,ad0c8885-11cc-4f8c-8282-cc44b29245b7,42,Female,89716,47
754,d8e75d7f-22ef-4302-bb01-5c16edb666f7,33,Female,170368,3
755,3fbc0386-d580-4fa6-b2a8-c65d816ff4b0,24,Male,149763,24
756,5dcdb919-9cd2-40c8-a22e-2107faf899a0,85,Male,75489,14
757,4e4e1cdf-ad7e-48d9-8e29-a17281e21d36,26,Female,58208,78
758,911df345-10a0-4c3b-9f41-1da98010538d,65,Female,183468,82
759,991a709b-4fff-43c1-a20e-8f7de373e9bf,86,Female,197393,62
760,d4781c2c-b97d-4fb9-ae27-7c5ac3ca3f83,69,Female,64739,84
761,0851f7bf-4d8a-4aa9-b74b-f69cd8475f53,23,Male,94882,66
762,ef66c8c9-98a3-4522-a5b1-98406e85fac5,35,Male,93920,74
763,693bf29e-7226-420a-b362-6a1cdf9bbcde,45,Female,194577,22
764,c73ddb89-03d8-4ec9-90bd-7a481fd7ccef,70,Female,161459,45
765,a6dc29ca-8b04-4448-975b-31ac1748210e,62,Female,151015,74
766,e57bf327-a2dd-4ca0-89bb-fe5c5dfba533,57,Female,87265,99
767,6a13a6e0-1b58-4323-85ce-494cdff1d457,52,Female,197380,64
768,2d07c0ba-4c28-44fd-bef2-36970a896beb,50,Male,164703,73
769,d095b2d5-63a7-43af-9396-021d4f9ca110,35,Female,87068,74
770,f2a329ad-fabd-41b9-8999-9e62260b087d,67,Female,142820,12
771,cd7f6ce2-25a1-4327-9687-bec0200efbad,20,Female,57414,66
772,623b3901-db48-4ef9-a7a7-4bed97a763a2,23,Female,35821,26
773,f8fee8be-cd41-472f-9e5d-14f84b46f769,68,Female,129922,70
774,324c3b11-4fad-413b-a6e2-d4f47b99f412,31,Male,165920,39
775,faa7d57c-288e-451a-a58b-b139c2aff349,40,Female,96771,51
776,ee92d65d-1a60-4a0c-a65d-367cd2ac9a67,74,Male,160882,5
777,fbd51a51-dacc-4b8c-8d82-93a5a350f7c7,34,Female,55983,9
778,eaa2d11d-dd48-4470-8edb-5e9ac04167e4,41,Female,158601,18
779,7f547a3d-721e-4c4a-9d50-827be608e546,66,Female,180763,79
780,a0b4f41d-fd42-4871-abdd-4051b7c6d302,32,Female,24024,19
781,feec35e5-1e51-410f-9866-6010428bd72b,85,Male,103010,34
782,e7c25afc-7485-4b1c-8cb8-d6725b351613,42,Female,49970,13
783,fc7b5c7b-101d-48a5-ac05-dc6fe89f12b1,90,Male,153585,36
784,d5154d94-1462-4efc-92c6-58f603075cd5,71,Female,95374,36
785,513329d4-a94a-48c5-88c9-72f1b6a35c96,84,Female,33155,68
786,624dae60-8690-4490-80a4-bab02819c453,87,Male,144187,83
787,c5b74aeb-95e5-49e9-bb9b-0177b192abda,76,Female,98844,84
788,beff03f5-d600-4b20-bb65-90b04c3816ac,52,Female,48968,100
789,d77a575d-38a6-4f69-bce9-5d800907fea4,23,Female,84346,17
790,c090d3f7-9deb-44b1-aae8-e2c7bac6ddb0,80,Female,80553,8
791,5deb2d97-0e53-40d4-bd56-8439ff01eb84,84,Female,71621,89
792,348f2d26-f5a0-4ecf-b1df-e2501c98fcff,55,Female,135073,12
793,b0f14b1b-6e33-447a-9411-607f2498cf62,79,Male,93783,33
794,fffb7aa3-2653-40d7-a23c-b32fa5686a9a,70,Male,198305,85
795,bdbfa8b4-7e0e-4679-b2af-a136294b229f,53,Female,146455,68
796,89bf9b0e-f6d8-4c7d-b7da-73ad476eaf8d,31,Male,177879,20
797,369e9ce0-f9ba-444d-9fb7-263ebc7d22ed,64,Male,171097,24
798,74eaf8be-ce98-46a7-bfcb-60a8b6bc2ba8,58,Male,166019,39
799,a4b537db-c8b4-4f89-a607-3c8b5d45e0b9,48,Male,55191,99
800,653bb2c6-c7ea-4d03-b274-a56bfdf34e80,65,Female,111980,58
801,813d3971-3548-4c8c-9d72-dd7aa891ad04,62,Male,74749,94
802,61a0bb1c-5d17-4dea-b9c0-0840b6994904,20,Male,56688,4
803,686c6ac2-bc44-4471-83fb-5577f668dc91,33,Female,98626,82
804,4d286e1e-fc53-4b88-9434-7a0433ba813a,46,Male,115058,75
805,beaab7e4-49f2-4ff5-b16c-6a7f3c98b371,41,Female,199456,9
806,38bf96da-e32a-42b0-bde4-b6bcd51d8381,68,Male,139769,60
807,161e7f23-c342-400b-b0fe-b7b8129d829b,49,Female,64643,3
808,978b178b-68e2-4935-ba9f-a9bf42c6afd5,86,Female,154730,87
809,c3f1edda-36cc-4ad1-989a-12a2aab73f17,70,Female,134646,60
810,a2180229-cf3d-4f0a-9dfe-026ea26b7407,55,Male,169165,82
811,345cbe12-872d-459f-87ab-e5e5d6d64550,64,Female,49198,70
812,7650550a-2ec3-4960-958c-35742c663668,88,Male,59948,53
813,35af7c10-6eed-4355-b128-1f3bc564104a,39,Female,111425,85
814,b56a5ee3-8166-467f-a97f-a7c62039de36,58,Female,115529,38
815,0762163e-a3f6-49f8-8ee2-063e4bcef5c9,49,Male,195029,99
816,ed581b9c-8870-475b-83ab-a89bf75c51ac,20,Female,188328,13
817,b1caf19a-2d8f-4ca4-9c23-4071522a485e,31,Female,40699,100
818,9c7f91c7-0184-4a31-b39f-41a7f8a65d8e,46,Female,171943,78
819,52bdb73b-72f6-4b58-969a-b65fb5c7cd6c,88,Male,121555,65
820,dec2b6fc-9050-4821-a863-e5d4f645ddca,25,Female,127328,83
821,8f7b9958-c57d-498c-aaf0-ed51ebb9c508,87,Female,178693,27
822,29536ca7-7c17-49dc-a34c-d16815f7908d,78,Male,133038,19
823,0fcedc46-a13e-4823-b63b-376d7655685f,50,Female,56604,72
824,692ea278-6dc4-4d64-bae8-c3afc2650c94,55,Female,189945,97
825,19a5305a-56b3-43a7-9b0a-9141ca40d039,85,Female,133601,1
826,ec8d5d1f-c9c1-4968-b38e-14aec374250f,41,Male,92549,8
827,56303594-e40b-4230-99cd-3025840a67d2,31,Male,152964,44
828,f85f0c7a-4965-4287-bad6-efb7aa78e4f6,43,Male,144656,17
829,8b0f436f-59f7-45ad-b524-2a55fc9e49d8,83,Male,132512,7
830,88bd6c64-513d-4fcd-8992-7aab99de246e,69,Female,169335,10
831,de1216fc-1ed3-419d-a3e9-28cb97270b4c,45,Female,72217,45
832,6e30d7c3-f6ba-49bf-92dd-5a36ee3b466e,36,Male,134815,100
833,2c014337-436e-4203-b8e2-1ae072bb198e,80,Male,190903,21
834,48f388e9-8e3e-48e5-b473-773531001b05,59,Female,169200,89
835,3cd6949b-d080-4591-8f26-f3d54769be1e,34,Male,178957,93
836,3b12d2fa-127b-41ef-8558-30392ecea17f,23,Male,187873,53
837,4f8fc22c-8062-4a78-8ada-9dbe48d8f531,19,Female,105512,47
838,baf57f9f-2d6e-472d-84d2-f23d78227669,61,Male,118870,78
839,5ba37926-9dac-4d87-a98d-db4db9102dca,86,Male,99837,41
840,dc20a8f4-3445-4cb5-a9a6-4535ff3e2827,21,Female,178843,16
841,160a552f-87ea-4507-9bd6-b2bab6e72ace,80,Female,101836,81
842,7d86deae-48e1-429f-a63e-6dad090b860c,83,Female,39314,21
843,6b88c566-2c7f-42f8-b3d6-7476bc4e6336,32,Male,62758,17
844,ac6a07b7-d741-4088-a394-07c30edb5e0e,36,Female,65511,37
845,3ee790a8-0905-4a37-a20e-cdb76eb6420c,67,Male,110877,22
846,be51be55-613a-43a0-89ac-9d7bb10441a8,76,Male,92593,65
847,a2bb5f0d-5df6-472c-9d03-8acc1b4b6dce,47,Male,184654,68
848,83470f3e-e790-43e3-b1ed-524661f100ef,37,Female,68561,48
849,abd7f164-3b79-4797-86ba-d1e0e9207342,69,Female,132316,34
850,6fcee766-95c7-47b7-9f6a-ca0a4767eba9,64,Female,143666,85
851,25f3eb8a-8909-4cdb-87c3-92a7b338461b,24,Female,130987,92
852,b3f2cb9c-695e-4037-9089-1492a89bf5c9,66,Female,34176,7
853,fdf1ad0e-e6d3-4647-9113-5d24119d727f,42,Male,171128,75
854,d47cb82e-9996-44c5-ba12-504752362109,72,Male,188096,3
855,035ac236-18b2-42b1-ae83-4ef877f6f10b,51,Male,156948,29
856,d9cea288-907f-46ec-a3f3-02f003d5880e,47,Male,106157,82
857,319bb1c0-2a6f-465f-894b-1fe69db38b17,20,Female,71561,32
858,6979ef4b-532f-4c81-b02c-81fdd42ff387,42,Female,98960,51
859,b843ac29-c681-4ff8-9bdb-e91cc8d41872,46,Male,68144,72
860,8516150e-ff32-41b0-983e-aa05eded307a,82,Male,138788,41
861,db2cf5ce-8beb-4ee6-b3ae-bc00b94a6a66,27,Female,166551,65
862,b1b6dac2-db00-47d5-a7db-f6eec4afa490,28,Female,30736,4
863,5102b61c-8e3b-45ec-8c32-58f5a63b8c04,73,Female,117656,23
864,152024af-5701-42e9-91a1-2ca0ba71b81a,67,Male,27210,71
865,dcafbefb-6165-4fe3-b550-84558d2d8845,44,Female,161667,35
866,c8bdd7fd-16d2-4d54-b966-115ca35fc4e2,55,Male,124649,58
867,5cc20e02-77ce-414e-a33a-d19f8df2119e,59,Female,188031,33
868,f41da56c-80db-43e5-8cf6-03a5f0ef4303,36,Female,153529,63
869,c43f1b4c-1275-44b3-894a-dc4665646bb8,51,Male,177697,34
870,356537c3-bde9-4475-8627-dddddadd1fb0,72,Female,90187,43
871,1c39d446-2dbc-45ae-bd04-11cf34089515,49,Female,81804,85
872,816a6195-7a3c-49e3-bb73-73099da9ab4b,60,Female,67828,12
873,bcef3e72-a1ac-41cb-8f06-888728b41357,77,Male,56428,76
874,452c7bc6-cde7-472f-b22a-6c7bc9119917,74,Male,22367,98
875,1dca0459-7fd7-466d-abe8-a87a1ab07d99,65,Female,179989,67
876,eaa76e3d-93c2-4dac-8519-17a869b17876,37,Male,114596,67
877,8d35adbe-4a84-4bbf-96c5-f5816617e8ca,40,Female,179075,65
878,ee6aeb93-be4e-40c8-942b-13a6463f1df7,62,Female,121950,41
879,2514cdb8-8937-44ff-9158-f46b7a6351bd,57,Female,40925,23
880,b4c9b32c-dadc-4a4f-87e6-821dfd85bf3f,20,Female,167993,19
881,1b21be3e-15b2-4043-8485-a7ccca1c62c6,32,Male,121633,40
882,46a4bc48-df3f-40be-9494-27f7d71c8dc2,60,Female,35782,58
883,de22bfcf-e96f-4b16-b16d-8abc82c9105b,87,Male,105032,94
884,561fed88-6c03-43f9-9919-f15fa3ca279d,26,Female,38428,31
885,16a4a3bc-a5fb-42a0-8755-642314421bdd,44,Male,173937,91
886,e4f1fb68-5c87-4bd6-a7fb-ae2fa5d04565,26,Male,186992,42
887,7e0c7413-2dc1-4dcf-8118-4e7fcf48b511,80,Female,74099,40
888,38d1cdbd-5bae-4658-9512-697155e7a40c,63,Female,150185,13
889,fe77cc36-8f72-42cc-8229-192a8951d10b,71,Male,115198,77
890,a4be8259-b5ff-47cd-849d-f28934dcd0b4,63,Female,78296,34
891,4cc12057-c7ce-416c-afb4-bffbe37427d1,28,Male,80307,38
892,e8c9e658-ff82-44fc-b6e0-a80bb8ad4a48,55,Male,53038,29
893,ebfef848-e04f-4394-9d88-03fb9305bea2,87,Male,55792,84
894,ef7279c2-c4ed-4724-9415-48be528d1956,36,Female,39689,49
895,b55e4804-739d-487e-9ae8-0f319d56ff1c,19,Male,153781,6
896,765f084f-ba37-4e9c-9429-0f9cb70d8434,52,Male,116662,29
897,95796b7a-8211-44a7-8156-66e1af359b79,38,Male,76663,80
898,a2441000-51df-4d4e-a750-d38157e1412c,24,Female,159414,79
899,e211d1dd-c141-49cb-a6dd-d444188db5a1,72,Female,120085,81
900,827d8c24-3da9-4442-932f-e74a50bc28b2,63,Male,102167,19
901,916ce23c-a176-4773-afde-37aa9fb54ce5,37,Female,175496,73
902,7372e1af-071a-4a23-ae7b-fc8d21cfdef1,38,Male,190821,38
903,38df72c1-7433-4e50-82a6-068dd51de1ab,71,Male,84268,27
904,1bd7ff3e-1a68-41ec-8e66-338904bfd864,39,Male,162820,89
905,97f0da04-431e-439a-9ee7-2122c54b8f47,80,Male,33193,63
906,f5d07d0d-e950-4a85-add9-6105a2652793,80,Male,80537,75
907,cc7b74b8-f9e4-4f3f-bf47-9535ee20ba49,51,Female,183939,18
908,ce14bc23-c92a-4a90-bdf6-145b05924a6c,33,Female,163858,37
909,02a83cff-acb2-4966-88f7-a862fc4b48d0,87,Male,75396,83
910,b6ce3fcb-f159-4a07-8032-b66310693cd8,50,Male,67687,79
911,4d703cec-c2b8-43eb-a825-344a7086c710,83,Male,71541,10
912,f5e7faa5-fcde-4262-a376-a2bee2270017,71,Male,108614,31
913,f28be95d-856a-4307-a139-dafe8d6c3162,19,Male,59348,23
914,897674a0-c865-44be-bf59-fbdba2627119,85,Female,126069,72
915,ec38bff8-ea49-41a9-948a-d5be29614c98,62,Female,31948,1
916,6114f765-a939-406e-a95e-e57ccb3c3a0c,89,Male,177512,62
917,bd39c2c8-86f9-42a9-9baa-b1fa41602875,90,Male,84929,83
918,775bd4b8-3bb4-4529-ac72-1e056e5f12ea,90,Male,140063,79
919,8e2e270c-40ad-46ec-985e-95ca84cbf448,57,Female,38224,4
920,74e0acd0-9e70-442a-b32f-b53f5a2fdb81,40,Female,20442,23
921,f6617ef0-5c53-4b8d-8e83-778df95f656b,47,Male,162352,86
922,c960b231-9e23-426d-b14e-cc2270e49ae8,36,Female,199934,38
923,3abcf8a9-4280-4709-95fc-bf6c64d9f2a5,79,Female,108865,26
924,c6640a1a-5900-4306-b7a7-ff6fb20e44ce,71,Male,152722,11
925,c9849dbf-bfd4-4daf-a174-52e4091ef0ea,26,Male,141600,84
926,1e8cebba-6168-4c92-b3fb-33921c32eb53,28,Male,76394,96
927,1d84d9da-e66d-419f-b372-4334a9de73d3,90,Female,140857,45
928,408e82de-d2c5-46fe-aafd-bde2d14682dd,36,Male,162031,9
929,167fd49f-561a-4a00-8de9-abe9ac049ea3,55,Female,190813,22
930,3f19e8ad-ccb1-4924-aff9-fa7ff6c4b951,40,Female,44095,17
931,e0fd256c-607f-4771-a026-7f834419b11a,67,Male,48217,34
932,a3e094e2-3482-41fe-8367-9f4239a463dc,45,Female,94535,7
933,381229b1-1874-49db-a17c-c715bb59591a,83,Female,125511,12
934,fc386c14-af64-48f9-a2f7-adfbbf33186a,66,Male,55422,98
935,b3560049-e3e0-4205-93e0-b28583f22507,59,Female,63061,79
936,7f503c0e-59e7-45d5-8b2e-77a9cc4282b7,67,Male,170005,51
937,0364303e-96f0-4b0d-a427-5735695592f5,41,Male,79851,57
938,ffa43627-3fce-42ca-917a-6a66b5ec9438,81,Female,162193,50
939,694254fa-5c10-4217-9f73-9e7c14ef9dde,80,Male,80468,35
940,034efaa3-0a01-47a6-b07a-5ce8405a6c5b,39,Male,168654,91
941,1969cafd-4638-434d-8efc-da84379aa717,75,Female,96952,78
942,f253ab93-9c59-43f3-90a6-e86dec9ed294,71,Male,46751,27
943,a3b31137-e8c9-4425-aefc-3049310fad53,90,Female,48500,87
944,2f6088d6-b6b1-4099-91f3-2d93b70751c5,83,Male,122787,97
945,bb92c47b-b30b-4b83-b665-5d8ab002ede8,44,Female,56095,98
946,d16d12fa-b86b-4898-9af0-7bc041e5bdee,78,Male,120169,34
947,71b1ff85-8ce0-4c78-aef9-dde5e995f57d,66,Male,45575,1
948,f4d82b77-e780-4e8c-9f67-7f550527aec5,41,Male,161614,7
949,bf99e465-9ef8-4187-b74c-d4b4dd3ba1c9,64,Female,189594,84
950,408b98f1-b98e-4b3a-aa33-d823508c0d6a,46,Male,107928,5
951,e806a8e3-c969-4769-9a0c-00e142523be8,44,Female,39712,47
952,b9d2a8b3-1333-456f-891e-43b25754dafa,27,Male,42401,53
953,cda57457-3a76-476f-8b30-1f0c6016c6ba,53,Female,137028,21
954,8943f570-518d-4985-a1e2-0bd23665b800,46,Male,62957,15
955,55d16308-ee69-41f0-9186-6a8a78932674,59,Male,135310,49
956,a6dc9eba-6e1e-471a-b42a-ceadc72f080a,29,Female,34703,26
957,36062911-9933-4ea1-8870-345b726d8389,69,Female,161582,45
958,f193faa3-4591-4bb9-bc91-71d4d5ade367,83,Male,151968,78
959,f15fdb51-abef-4eed-a312-6e9102a1d076,32,Male,36442,27
960,1d84b5c1-d3c3-46e5-91b7-007f7fb6760d,75,Male,65116,50
961,000b81bd-76fe-4c9a-8c23-cafa695ee51c,36,Male,141308,9
962,2d0eca57-2db7-40e6-8cda-049fc816013c,69,Female,44115,31
963,bbe8a989-3074-4836-b7aa-34df7f6d61ab,28,Female,136112,63
964,58aa6e36-3eb1-4c37-aa3c-f30f06a43cc1,31,Male,161192,11
965,bfc9f33e-4e97-4b10-91bb-62ccb595f048,35,Male,131200,27
966,102cc8b2-f550-48df-bb80-4ec1fb9cd270,41,Male,59087,74
967,aab4462d-15d9-4fcc-abda-cb8d22918845,66,Male,121139,27
968,bfc16327-daa8-4d9c-8775-07f03d21c189,89,Female,162578,75
969,0c4cf636-e163-4eb0-aa7c-17746961308a,47,Female,76662,63
970,d3e6872c-ef1d-4eed-a6a7-6c2efa0056bc,43,Male,59106,57
971,eb16a3b1-a636-4d03-b237-13e81cd1807a,49,Male,93112,73
972,e98e29ca-d9ec-4268-8410-e15c38e93ede,25,Male,113464,1
973,16c2458e-f9e4-42e4-8a3f-428cce54de0b,24,Female,51686,31
974,3a19d2b5-f19a-4e8c-b482-d256e06894e3,37,Male,156602,7
975,398d1ff4-998f-4e8e-81c9-ec4d38bb168b,75,Female,111023,73
976,c8b87957-e271-48f4-a50d-f997ec73d36e,58,Male,49579,81
977,9838cbca-0019-4864-a498-4a39c5d15f7f,74,Female,78019,81
978,3dae43df-0cab-4ab2-b0f4-878888736e2c,51,Female,33185,58
979,646f9887-fa10-4c77-8835-a6de2d2eb3c2,68,Male,45630,20
980,f6a1f9b8-c6dd-4768-ad5f-82b41738695e,58,Female,147733,51
981,45d89db2-bb7d-47cc-833e-4b05c2eac93d,76,Male,102849,27
982,ec0c157d-a1df-49b7-a912-09921b285915,39,Male,166452,34
983,b0d00aa4-be98-47b3-881c-529ff4cf51bd,86,Male,119742,94
984,2ffc9bcc-3732-4301-949a-18cdf17e86ff,86,Female,192901,27
985,74778df3-533f-4aad-859a-d6c1526af549,82,Female,48232,25
986,1f63c073-8963-44bd-90e6-2efebd447f2c,74,Male,28100,51
987,90a642c5-7194-47b2-9448-d44e4e11665d,33,Male,64795,45
988,a0718f39-4b8e-4857-ab21-eea79372c456,43,Male,75609,71
989,7357c4b2-24af-4cea-8b99-e3541eaab65d,30,Male,28032,79
990,810b644f-11e4-4be6-920e-2b39c5588e01,36,Female,145469,65
991,a9999eb2-7917-4c41-bf00-107817d1e5bc,63,Female,117469,17
992,864f8277-42b7-4ae7-8459-4513801def0d,22,Male,53048,82
993,c6c6b561-f44e-47ee-9a64-28053ee1555e,44,Female,100108,13
994,e68235ed-41d1-45cb-8698-b4ace7ee6603,60,Female,175868,7
995,2f5f358f-b696-420c-b813-7f4b77c5f2de,41,Male,188180,18
996,66fc9b89-7d4d-4307-a90b-b6836ca02d6f,88,Male,126918,84
997,f8fe4769-8ffa-4898-a6d6-2ee42f6820cb,73,Female,178461,75
998,c8ad0183-0b73-4f5c-9a9e-08be6a33d126,84,Male,37244,35
